Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just
True,4/27/21 20:41,R_3NCZmegeIdOZkMP,anonymous,EN,Rosie Twomey,EJSS,Sanders,10.1080/17461391.2018.1554706,Physical demands and power profile of different stage types within a cycling grand tour,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,Yes,No,,,,"Yes (e.g., total and group sample sizes provided)",9,No
True,4/27/21 20:48,R_sLRx4e9c13brr1f,anonymous,EN,Rosie Twomey,EJSS,Jabnoun,10.1080/17461391.2018.1527948,Postural control of Parkour athletes compared to recreationally active subjects under different sensory manipulations: A pilot study,Motor learning/control/behavior,No,Yes,1,Full support,"We hypothesised that Parkour athletes would have better postural control than RA subjects, depending on the visual and/or proprioceptive inputs manipulations.","In this study, comparing the balance control of highly skilled Traceurs and RA subjects, we showed that Traceurs have a lower CoPA values and were able to maintain a better balance control specifically in eyes closed condition.",No,No,No,,No,,No,No,Yes,Yes,,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",20,No
True,4/27/21 20:56,R_3KTIzUZZC3K9ecx,anonymous,EN,Rosie Twomey,EJSS,Kampouri,10.1080/17461391.2019.1587520,Prevalence of disordered eating in elite female athletes in team sports in Greece,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",175,No
True,4/27/21 21:04,R_x6gk6LajDUis1AR,anonymous,EN,Rosie Twomey,EJSS,Howle,10.1080/17461391.2019.1601260,Recovery profiles following single and multiple matches per week in professional football,Sport performance,No,Yes,1,Full support,It was hypothesised that multiple matches per week would reduce the recovery profile of players 48 h following the 2nd match.,"Not unexpectedly, multiple matches with &lt;96 h recovery results in suppressed 48 h post-match subjective wellness and TQR, along with reductions in hip adduction squeeze test.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",42,No
True,4/27/21 21:36,R_UMX1HtVzFadv5sZ,anonymous,EN,Sena Harlley,MSSE,JANG,10.1249/MSS.0000000000002011,Endurance Exercise Prevents Metabolic Distress–induced Senescence in the Hippocampus,Basic physiology (animal and cell physiology),No,No,,,,,No,No,No,,No,,Yes,Yes,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",33,No
True,4/27/21 21:56,R_1ds6dpvlvvOWRn8,anonymous,EN,Sena Harlley,MSSE,GARNVIK,10.1249/MSS.0000000000002074,Estimated Cardiorespiratory Fitness and Risk of Atrial Fibrillation: The Nord-Trøndelag Health Study,Clinical research,Yes,Yes,1,Unclear or not stated,We hypothesized that eCRF is inversely associated with incident AF and that improved eCRF over a 10-yr period results in less risk of developing AF.,UNCLEAR,No,Yes,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",39844,No
True,4/27/21 22:12,R_2uKYTgLEKFygSaB,anonymous,EN,Rosie Twomey,EJSS,Xu,10.1080/17461391.2018.1535625,Relationship between pre-exercise muscle stiffness and muscle damage induced by eccentric exercise,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",50,No
True,4/27/21 22:13,R_28B48SVpSNIwU8X,anonymous,EN,Sena Harlley,MSSE,RICE,10.1249/MSS.0000000000002039,Estimating Tibial Stress throughout the Duration of a Treadmill Run,Sport performance,No,Yes,2,Unclear or not stated,It was hypothesized that the stresses acting at the anterior and posterior peripheries of the tibia would be relatively more repeatable than those at the medial and lateral peripheries.,UNCLEAR,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",14,No
True,4/27/21 22:22,R_1C3EhWXgZvVtkK5,anonymous,EN,Rosie Twomey,EJSS,Breine,10.1080/17461391.2018.1541256,Running speed-induced changes in foot contact pattern influence impact loading rate,Biomechanics,No,Yes,3,Full support,First hypothesis is that transition runners who transition towards an MF or FF show smaller increases in VILR with increasing running speed compared to non-transition runners who remain with an RF.,We found that runners who transition towards a more anterior foot contact pattern experience smaller increases in VILR than non-transition runners.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",52,No
True,4/27/21 22:30,R_3p5YlnwTaUe5wen,anonymous,EN,Sena Harlley,MSSE,GARTEN,10.1249/MSS.0000000000002014,Examining Arm Vascular Function and Blood Flow Regulation in Row-trained Males,Sport performance,No,Yes,1,Not supported,"We hypothesized that, as rowing is predominately aer- obic, the row-trained group would exhibit greater vascular function, specifically greater BA dilation to a given shear stim- ulus, and unaltered arm blood flow during submaximal hand- grip exercise.","Therefore, it was hypothesized that no differences in arm blood flow would be present when comparing the row-trained group and un- trained controls. ",No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",23,No
True,4/27/21 22:57,R_3rHAIIQjeskkkFQ,anonymous,EN,Rosie Twomey,EJSS,Cross,10.1080/17461391.2019.1595740,Scheduling of training and recovery during the inseason weekly micro-cycle: Insights from team sport practitioners,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",35,No
True,4/27/21 23:13,R_1LiYPFU24HfwnSu,anonymous,EN,Rosie Twomey,EJSS,Lizandra,10.1080/17461391.2018.1548649,Screen time and moderate-to-vigorous physical activity changes and displacement in adolescence: A prospective cohort study,Epidemiology,No,Yes,1,Partial support,"""When this factor interacts with wave (time) it allows to test for the main hypothesis of the analysis: the displacement hypothesis.""","The longitudinal variations in SMA and MVPA from Wave I to Wave II suggest a potential displacement between the time spent in both activities in adolescents. Nevertheless, structural equation modeling (SEM) analyses only reveal a deferred displacement hypothesis between SMA and time spent on MVPA in boys, but not girls.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",755,No
True,4/27/21 23:55,R_2aVLAsu4jAqJtPX,anonymous,EN,Sena Harlley,MSSE,VERBRUGGHE,10.1249/MSS.0000000000002078,Exercise Intensity Matters in Chronic Nonspecific Low Back Pain Rehabilitation,Clinical research,No,No,,,,,Yes,Yes,Yes,NCT02786316,No,,No,Yes,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",147,No
True,4/28/21 0:25,R_3pmteGuMxEMro0B,anonymous,EN,Sena Harlley,MSSE,ROBERTS,10.1249/MSS.0000000000002071,Extended Sleep Maintains Endurance Performance Better than Normal or Restricted Sleep,Sport performance,No,No,,,,,No,Yes,No,,No,,No,No,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",9,No
True,4/28/21 0:53,R_sSxn90MKpjevhyF,anonymous,EN,Chris McCrum,EJSS,Díaz,10.1080/17461391.2019.1596165,Men vs. women world marathon records’ pacing strategies from 1998 to 2018,Sport performance,No,Yes,1,Not supported,We hypothesised that female world records were achieved with more uniform patterns than male records.,"While male athletes increased speed as the race progressed (negative strategy), female athletes used a less uniform pacing throughout the competition.",Yes,No,No,,Yes,No,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",18,No
True,4/28/21 2:25,R_1OUlnRB7zm6Bxcj,anonymous,EN,Sena Harlley,MSSE,RANDELL,10.1249/MSS.000000000000197,Fat Oxidation Rates in Professional Soccer Players,Other,No,Yes,1,Unclear or not stated,"We hypothesized that, if there are no significant changes in the aforementioned variables that contribute to changes in fat metabolism, then there would be no significant difference in individual fat oxidation curves when test 1 is compared with test 2.",unclear,No,No,No,,No,,No,No,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",16,No
True,4/28/21 3:44,R_1EagTwMormPrnFp,anonymous,EN,Sena Harlley,MSSE,SCHLÜTER,10.1249/MSS.0000000000002081,Feasibility of Two High-Intensity Interval Training Protocols in Cancer Survivors,Clinical research,No,No,,,,,No,Yes,Yes,NCT02883699,No,,No,Yes,Yes,Yes,No,"Exact (e.g., p = .049)",,Partial (some information missing),40,No
True,4/28/21 3:59,R_C3QnfbDaRAJsSwF,anonymous,EN,Sena Harlley,MSSE,STIFFLER-JOACHIM,10.1249/MSS.0000000000002023,Foot Angle and Loading Rate during Running Demonstrate a Nonlinear Relationship,Biomechanics,No,Yes,1,Unclear or not stated,We hypothesized that the re- lationship between FIA and VLR would be more accurately described using curvilinear methods and that sex and sport would not change the relationship between FIA and VLR.,Unclear,No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p < .001,"Yes (e.g., total and group sample sizes provided)",529,No
True,4/28/21 4:08,R_57SkNWLmH2WJWbD,anonymous,EN,Sena Harlley,MSSE,O’HARA,10.1249/MSS.0000000000002072,Fuel Use during Exercise at Altitude in Women with Glucose–Fructose Ingestion,"Environmental physiology (heat, cold, & altitude)",No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",7,No
True,4/28/21 5:19,R_1mfutaeMc3ehgEd,anonymous,EN,Sena Harlley,MSSE,SATO,10.1249/MSS.0000000000001991,High-Frequency Stimulation on Skeletal Muscle Maintenance in Female Cachectic Mice,Basic physiology (animal and cell physiology),No,Yes,1,Unclear or not stated,We hypothesized that female cachectic mice would attenuate the loss of muscle mass and myofiber CSA with HFES as seen in male mice.,unclear,No,No,No,,No,,Yes,Yes,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,No (sample size(s) unclear/unreported),,No
True,4/28/21 6:46,R_1pyBryE5qi7S9mC,anonymous,EN,Sena Harlley,MSSE,ROSS,10.1249/MSS.0000000000001969,High-Intensity Aerobic Exercise Acutely Increases Brain-derived Neurotrophic Factor,Sport/exercise psychology,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",28,No
True,4/28/21 8:13,R_1N8HRpa9Vu81JXI,anonymous,EN,Whitley Atkins,EJSS,Howle,10.1080/17461391.2019.1601260,Recovery profiles following single and multiple matches per week in professional football,Sport performance,No,Yes,1,,It  was  hypothesised  that  multiple matches per week would reduce the recovery profile of players 48 h following the 2nd match.,UNCLEAR,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",42,No
True,4/28/21 10:52,R_32XdkrV2xne3086,anonymous,EN,Sena Harlley,MSSE,COLETTA,0.1249/MSS.0000000000002048,High-Intensity Interval Training Is Feasible in Women at High Risk for Breast Cancer,Clinical research,No,Yes,1,Unclear or not stated,We hypothesized that HIIT would be feasible in women at heightened risk for breast cancer,UNCLEAR,No,No,No,,No,,No,Yes,Yes,Yes,No,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",44,No
True,4/28/21 11:01,R_UaJvXUn40cBZzkB,anonymous,EN,Sena Harlley,MSSE,TROSCHEL,10.1249/MSS.0000000000002067,High-Intensity Physical Exercise in a Glioblastoma Patient under Multimodal Treatment,Clinical research,No,No,,,,,No,No,No,,No,,No,No,No,,,,,Partial (some information missing),1,No
True,4/28/21 11:48,R_1CK0yVEYlvSW6Y2,anonymous,EN,Rosie Twomey,EJSS,El-Ashker,10.1080/17461391.2019.1574904,Sex-related differences in joint-angle-specific hamstring-to-quadriceps function following fatigue,Applied exercise physiology (human),No,Yes,2,Full support,"Based on previous findings (El-Ashker et al., 2017) the authors hypothesise that significant sex related differences in H/QFUNCT will be present following fatigue.","Similar to the sex related differences observed preexercise, following fatigue the reduction in H/ QFUNCT ratios were disproportionately greater in females than males with reductions between 40– 60% and 20–33% in females and males,",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.01,"Yes (e.g., total and group sample sizes provided)",100,No
True,4/28/21 12:07,R_1Iati7jjGO453CU,anonymous,EN,Rosie Twomey,EJSS,Rafiei,10.1080/17461391.2019.1576772,Short-term exercise training reduces glycaemic variability and lowers circulating endothelial microparticles in overweight and obese women at elevated risk of type 2 diabetes,Clinical research,No,Yes,1,Not supported,to test the hypothesis that the increased intensity of exercise performed with HIIT would contribute to superior improvements in glucose control and thereby a decrease in circulating EMPs.,"The results demonstrate that shortterm exercise training lowered glycaemic variability with no change in 24 h average or fasting BG, with no apparent different between HIIT or MICT.",Yes,Yes,No,,No,,No,Yes,Yes,Yes,Yes,"Relative (e.g., p < .05)",p < .001,"Yes (e.g., total and group sample sizes provided)",15,No
True,4/28/21 16:15,R_3Rr4Z9aCSGMqZT5,anonymous,EN,Claudia Romero,MSSE,FIORENZA,10.1249/MSS.0000000000001959,Neuromuscular Fatigue andMetabolismduring High-Intensity Intermittent Exercise,Applied exercise physiology (human),No,Yes,1,Full support,We hypothesized that the protocol including multiple long-sprints would induce a greater decline in performance and a higher degree of neuromuscular fatigue in association with more marked muscle metabolic perturbations compared with the protocol comprising multiple short-sprints.,"Themajor findings of the present study were that the greater impairments in performance attained during multiple longsprint (LS) exercise were associated with a greater preexercise to postexercise decline in MVC and peak twitch force compared with multiple short-sprint (SS) exercise, whereas voluntary activation level decreased similarly in SS and LS",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",11,No
True,4/28/21 16:26,R_1ITvOU4ai6QFYhD,anonymous,EN,Claudia Romero,MSSE,EVANS,10.1249/MSS.0000000000002065,No Benefit of Ingestion of a Ketone Monoester Supplement on 10-km Running Performance,Sport performance,No,No,,,,,Yes,No,No,,No,,No,Yes,Yes,Yes,No,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",8,Yes
True,4/28/21 16:33,R_3iDNK0bH8ooalI7,anonymous,EN,Chris McCrum,EJSS,Troester,10.1080/17461391.2019.1606941,Monitoring residual 36 h post-match neuromuscular fatigue in rugby union; a role for postural control?,Biomechanics,No,Yes,2,Partial support,"It was hypothesised that single-leg balance and landing measures would still be impaired at 36 h post-match,","These observations at 36 h post-match suggest most PC measures have returned to normal, though some impairments in SV and IMP remain evident following higher match loads.",Yes,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",27,No
True,4/28/21 16:37,R_2TsHMqwZEWa3HzU,anonymous,EN,Claudia Romero,MSSE,MODARRESS-SADEGHI,10.1249/MSS.0000000000001962,Objectively Measured Physical Activity Is Associated with Vertebral Size in Midlife,Clinical research,No,Yes,1,Full support,We hypothesized that higher levels of moderate to vigorous PA would be associated with larger vertebral CSA.,This study showed a positive association between moderate to vigorous PA and vertebral size in both sexes. Our results suggest that PA reaching at least a moderate activity level could offer a means of preventing future vertebral fractures.,No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p < .001,"Yes (e.g., total and group sample sizes provided)",1202,No
True,4/28/21 16:45,R_1E0qKXUHHP5KJO2,anonymous,EN,Chris McCrum,EJSS,Teixeira,10.1080/17461391.2018.1552723,No effect of HMB or α-HICA supplementation on training-induced changes in body composition,Other,No,Yes,1,Not supported,"our hypothesis was that participants, in an estimated positive energy balance consuming sufficient protein, would benefit from supplementation with leucine metabolites – HMB-FA, α-HICA and HMB-Ca to improve body composition during a program of RET.","No differences were found between groups with either supplement or placebo for RRT-induced increase in FFM or decrease in FM, with only a small increase in trunk FFM being reported, due to training.",Yes,Yes,Yes,NCT03511092,No,,No,Yes,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",40,Yes
True,4/28/21 16:54,R_2ElVWD7fGd1UHhw,anonymous,EN,Chris McCrum,EJSS,Gil-Rey,10.1080/17461391.2018.1539528,Objectively measured absolute and relative physical activity intensity levels in postmenopausal women,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",75,No
True,4/28/21 17:02,R_28Va23JhNYdyTHa,anonymous,EN,Chris McCrum,EJSS,Zwierko,10.1080/17461391.2018.1538391,Oculomotor dynamics in skilled soccer players: The effects of sport expertise and strenuous physical effort,Motor learning/control/behavior,No,Yes,2,Full support,"We hypothesized that increased sport experience can improve oculomotor function in skilled soccer players, where athletes demonstrate higher saccadic movement efficiency than non-athletes.","The findings in our study indicated that non-athletes compared to athletes have lower values of (1) average saccade acceleration, (2) peak acceleration, (3) peak deceleration and (4) average saccade velocity.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",36,No
True,4/28/21 17:09,R_1FK81z7H8awFFdq,anonymous,EN,Chris McCrum,EJSS,Moss,10.1080/17461391.2018.1552722,"Pacing during a cross-country mountain bike mass-participation event according to race performance, experience, age and sex",Sport performance,No,No,,,,,Yes,No,No,,Yes,Yes,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",8182,No
True,4/28/21 17:15,R_28FC4p409Fkw75y,anonymous,EN,Chris McCrum,EJSS,Baldassarre,10.1080/17461391.2018.1527946,Pacing profile in the main international openwater swimming competitions,Sport performance,No,Yes,1,Full support,"We hypothesized that all OW-swimmers, independently on performance level, would adopt a negative pacing during the 5-, 10- and 25-km race.","The main finding of the present study supports our hypothesis, that both male and female fastest swimmers adopted a negative pacing compared with the slower swimmers.",No,No,No,,Yes,No,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",1197,No
True,4/28/21 17:21,R_3Rjy99j49DFbNx6,anonymous,EN,Chris McCrum,EJSS,Wilson,10.1080/17461391.2018.1551424,Parental sport achievement and the development of athlete expertise,Epidemiology,No,Yes,3,Full support,(1) higher levels of parental sport participation would be associated with higher athlete skill,Results from this investigation supported our hypotheses regarding the relationship between athlete skill level and the sport participation and skill level of their parents.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",229,No
True,4/28/21 17:28,R_3OALr3MT2Pzkdxf,anonymous,EN,Claudia Romero,MSSE,SHAD,DOI: 10.1249/MSS.0000000000002034,Downloaded from https://journals.lww.com/acsm-msse by KdBgy2vjtSTSeevtiCXw8jnTQaTqtBAGla1FNzk70P9lkikiOtR32riL0hlvy+RFwZTSP7PamesK3wPgFwIcHX7v8oBoKp9wPZ6KG93aKqRtFuWQT/BHVuuQbpwYIqu2z3yFp9fag7fIcaZsbdaeAMFLswgnpGgU29wSiam7lso= on 01/24/2021 One Week of Step Reduction Lowers Myofibrillar Protein Synthesis Rates in Young Men,Applied exercise physiology (human),No,Yes,1,Full support,It was hypothesized that 1 wk of reduced physical activity and increased sedentary time would reduce daily myofibrillar protein synthesis rates.,The major novel finding of the present study was that 1 wk of reduced physical activity and increased sedentary time led to a substantial (~27%) decline in daily myofibrillar protein synthesis rates.,Yes,Yes,Yes,NCT02624011,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",11,Yes
True,4/28/21 17:28,R_71yoz3YUadVUJBn,anonymous,EN,Chris McCrum,EJSS,Sherwood,10.1080/17461391.2018.1545051,"Pattern recall, decision making and talent identification in rugby union",Sport/exercise psychology,No,Yes,2,Not supported,"As forwards are always involved in the scrum, and often involved in the lineout, it was hypothesized that backs would display more accurate recall of scrum and lineout patterns.","The ANOVA suggested there were no differences between accuracy scores on the different stimuli types, both generally and by playing position (ps &gt; .05).",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",57,No
True,4/28/21 17:33,R_1OUNq6MB2o21gun,anonymous,EN,Chris McCrum,EJSS,Sanders,10.1080/17461391.2018.1554706,Physical demands and power profile of different stage types within a cycling grand tour,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,Yes,No,,,,Partial (some information missing),9,No
True,4/28/21 17:39,R_PM96pADdiQKxuvv,anonymous,EN,Chris McCrum,EJSS,Jabnoun,10.1080/17461391.2018.1527948,Postural control of Parkour athletes compared to recreationally active subjects under different sensory manipulations: A pilot study,Motor learning/control/behavior,No,Yes,1,Full support,"We hypothesised that Parkour athletes would have better postural control than RA subjects, depending on the visual and/or proprioceptive inputs manipulations.","In this study, comparing the balance control of highly skilled Traceurs and RA subjects, we showed that Traceurs have a lower CoPA values and were able to maintain a better balance control specifically in eyes closed condition.",No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",20,No
True,4/28/21 17:43,R_2v1Hd2ygoKdGvqq,anonymous,EN,Chris McCrum,EJSS,Kampouri,10.1080/17461391.2019.1587520,Prevalence of disordered eating in elite female athletes in team sports in Greece,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",175,No
True,4/28/21 17:45,R_2tlGdHx68Kr2Taw,anonymous,EN,Claudia Romero,MSSE,MALTAIS,10.1249/MSS.0000000000002030,"One-Year Lifestyle Intervention, Muscle Lipids, and Cardiometabolic Risk",Applied exercise physiology (human),No,Yes,2,Full support,we hypothesized that our subjects would undergo a decrease in LAM areas accompanied by improvements in indices of the plasma lipoprotein–lipid profile and glucose-insulin homeostasis.,The relatively low intensity of the physical activity intervention as well as the moderate calorie restriction associated with the nutritional component of the program are two factors explaining the decrease in all LAM values observed in our study despite an increase in physical activity.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",102,No
True,4/28/21 17:48,R_2ffzMXnO0GE37te,anonymous,EN,Chris McCrum,EJSS,Howle,10.1080/17461391.2019.1601260,Recovery profiles following single and multiple matches per week in professional football,Sport performance,No,Yes,1,Full support,It was hypothesised that multiple matches per week would reduce the recovery profile of players 48 h following the 2nd match.,"Not unexpectedly, multiple matches with &lt;96 h recovery results in suppressed 48 h post-match subjective wellness and TQR, along with reductions in hip adduction squeeze test.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",42,No
True,4/28/21 17:52,R_21nO98GYvR5k15B,anonymous,EN,Claudia Romero,MSSE,BUSKARD,10.1249/MSS.0000000000002038,Optimal Approach to Load Progressions during Strength Training in Older Adults,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",82,Yes
True,4/28/21 17:53,R_31aOGJDb21XVCnZ,anonymous,EN,Chris McCrum,EJSS,Xu,10.1080/17461391.2018.1535625,Relationship between pre-exercise muscle stiffness and muscle damage induced by eccentric exercise,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",52,No
True,4/28/21 17:59,R_DknyFZjV6plMfTP,anonymous,EN,Chris McCrum,EJSS,Breine,10.1080/17461391.2018.1541256,Running speed-induced changes in foot contact pattern influence impact loading rate,Biomechanics,No,Yes,3,,First hypothesis is that transition runners who transition towards an MF or FF show smaller increases in VILR with increasing running speed compared to non-transition runners who remain with an RF.,We found that runners who transition towards a more anterior foot contact pattern experience smaller increases in VILR than non-transition runners.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",52,No
True,4/28/21 18:03,R_3dPMvzgugbfYphm,anonymous,EN,Claudia Romero,MSSE,HUANG,10.1249/MSS.0000000000001988,Overactivation of the Reward System and Deficient Inhibition in Exercise Addiction,Sport/exercise psychology,No,Yes,2,Full support,"Therefore, we investigate the role of the dual-process model in decision making in exercise addicts and propose the first hypothesis that exercise addicts exhibit overactivation of the reward system and underactivation of the reflective system.","This finding is similar to research on smokers (addicted and nonaddicted) and nonsmokers conducted by Fehr et al. (39), which showed larger N1 amplitudes for verbal smoking-related stimuli and indicated that smokers were affected by smoking-related stimuli during the very early stages of information processing. Accordingly, sensitivity to exercise-related stimuli among exercise addictsis indicative of overactivation of the reward system, which supports our first hypothesis.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",49,No
True,4/28/21 21:35,R_3D59IIPbQR4Pqbh,anonymous,EN,Sena Harlley,MSSE,GORDON,10.1249/MSS.0000000000002053,High-Intensity Single-Leg Cycling Improves Cardiovascular Disease Risk Factor Profile,Applied exercise physiology (human),No,Yes,1,Unclear or not stated,"We hypothesized that high-intensity single- leg interval cycling (HITSL) would induce greater changes in whole-body aerobic capacity, blood pressure, lipid profile, glu- cose, and body fat when compared with high-intensity double- leg interval cycling (HITDL) and moderate-intensity double-leg continuous cycling (MCTDL).",UNCLEAR,No,No,Yes,ACTRN12616000444482,No,,No,Yes,Yes,Yes,No,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",53,No
True,4/28/21 21:46,R_1GUDgWUpAIeLnV8,anonymous,EN,Sena Harlley,MSSE,STONE,10.1249/MSS.0000000000002062,Horizontal Crank Position Affects Economy and Upper Limb Kinematics of Recumbent Handcyclists,Sport performance,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,No,"Relative (e.g., p < .05)",p < .001,"Yes (e.g., total and group sample sizes provided)",15,No
True,4/28/21 22:04,R_3eghsuwRZOWFajx,anonymous,EN,Sena Harlley,MSSE,TOURON,10.1249/MSS.0000000000001992,Impact of Eccentric or Concentric Training on Body Composition and Energy Expenditure,Basic physiology (animal and cell physiology),No,Yes,1,Unclear or not stated,"In keeping with fundamen- tal principles of bioenergetics, we hypothesized that after training at iso-V ̇O2 changes in total body mass (TBM) and fat body mass (FBM) would be the same in ECC- and CON- trained animals.",UNCLEAR,No,No,No,,No,,Yes,No,Yes,Yes,No,"Relative (e.g., p < .05)",p < 0.10,Partial (some information missing),60,Yes
True,4/28/21 22:15,R_3I6XGFwTa058Qvf,anonymous,EN,Sena Harlley,MSSE,SHERK,10.1249/MSS.0000000000002082,Impact of Exercise and Activity on Weight Regain and Musculoskeletal Health Post-Ovariectomy,Basic physiology (animal and cell physiology),No,Yes,1,Unclear or not stated,"We hypothesized that regular exercise would counteract the biological drive to regain weight by preserving insulin sensi- tivity, mitochondrial biogenesis, bone mass, and fat oxidation in muscle, bone, and liver, and the resulting EE that might other- wise decrease with the removal of ovarian hormones.",unclear,No,No,No,,No,,Yes,Yes,Yes,Yes,No,"Relative (e.g., p < .05)",p <.05,Partial (some information missing),44,No
True,4/28/21 22:29,R_2ziRlxyjPKuKSkz,anonymous,EN,Sena Harlley,MSSE,BUYSE,10.1249/MSS.0000000000002084,Improving the Diagnosis of Nonfunctional Overreaching and Overtraining Syndrome,Applied exercise physiology (human),No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",100,No
