StartDate,EndDate,id,journal,author,doi,title,sci_cat,replic,hypo_tested,num_hyp,support,hyp1,hyp2,effect_size,clin_trial,prereg,prereg_link,data_state,open_data,animal,RCT,sig_level,sig_test,pval_sig,pval_type,rel_pval,sample_info,N,N_just,Team Leader Notes
4/19/21 5:50,4/19/21 5:54,Joe Warne,JSAMS,Leventer,10.1016/j.jsams.2018.12.001,Intra-seasonal variation of injury patterns among German Bundesliga soccer players,Epidemiology,No,Yes,1,Full support,An interaction term was added to test the hypothesisif the pattern of IRs throughout the season periods were signif-icantly different across different injury types.,"A significant interaction effect between seasonperiod and injury type was found among match injuries (X2= 20.3,df = 10, p &lt; 0.05).",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,Partial (some information missing),1448,No,odds ratio was an ES
4/19/21 4:44,4/19/21 4:48,Joe Warne,JSAMS,Kingsley,10.1016/j.jsams.2018.12.003,Wrist-specific accelerometry methods for estimating free-living physical activity,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",110,No,
4/8/21 7:08,4/8/21 7:12,Joe Warne,JSAMS,Aguilar-Farias,10.1016/j.jsams.2018.12.004,How many days are enough for measuring weekly activity behaviours with the ActivPAL in adults?,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",90,No,
4/8/21 7:12,4/8/21 7:16,Joe Warne,JSAMS,Sekiguchi,10.1016/j.jsams.2018.12.005,Factors influencing hydration status during a National Collegiate Athletics Association division 1 soccer preseason,"Environmental physiology (heat, cold, & altitude)",No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",28,No,"yes, but sample sizes for all group sessions not reported? - This is a limitation of sample size reporting"
4/12/21 14:12,4/12/21 14:16,Joe Warne,JSAMS,Tomaz,10.1016/j.jsams.2018.12.009,Gross motor skills of South African preschool-aged children across different income settings,Motor learning/control/behavior,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",259,No,
4/19/21 5:31,4/19/21 5:50,Joe Warne,JSAMS,Bennett,10.1016/j.jsams.2018.12.011,Assessing the validity of a video-based decision-making assessment for talent identification in youth soccer,Motor learning/control/behavior,No,Yes,5,Partial support,It was hypothesisedthat older players would have superior decision-making perfor-mances (i.e. a higher response accuracy and a faster responsetime) when compared with younger players,"As hypoth-esised, the older players were faster at responding in eachsituation, when compared with their younger counterparts.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",387,No,contorl AND int group
4/19/21 8:22,4/19/21 8:35,Joe Warne,JSAMS,Cobley,10.1016/j.jsams.2018.12.013,Removing relative age effects from youth swimming: The development and testing of corrective adjustment procedures,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .001,"Yes (e.g., total and group sample sizes provided)",553,No,Used sample from the main research question
4/19/21 4:28,4/19/21 4:39,Joe Warne,JSAMS,McKay,10.1016/j.jsams.2018.12.015,Acute carbohydrate ingestion does not influence the post-exercise iron-regulatory response in elite keto-adapted race walkers,Applied exercise physiology (human),No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",23,No,A significant ∼5 to 10-fold increase  - this was agreed to be too vague for an ES
4/19/21 8:42,4/19/21 8:50,Joe Warne,JSAMS,Altenburg,10.1016/j.jsams.2018.12.016,Standing is not enough: A randomized crossover study on the acute cardiometabolic effects of variations in sitting in healthy young men,Clinical research,No,No,,,,,Yes,Yes,Yes,NTRcode 5723,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",20,Yes,Beta coeficient agreed to be ES
4/8/21 10:06,4/8/21 10:12,Joe Warne,JSAMS,Horwath,10.1016/j.jsams.2018.12.017,Isokinetic resistance training combined with eccentric overload improves athletic performance and induces muscle hypertrophy in young ice hockey players,Sport performance,No,Yes,1,Partial support,"We hypothesizedthat multiple-joint isokinetic RT and eccentric overload would elicitgreater increases in strength, power and muscle hypertrophy com-pared to traditional RT","The major finding presented herein was that the combination ofisokinetic RT and eccentric overload induced greater muscle hyper-trophy compared to traditional RT. The results also show that thistype of training improves drop jump performance, whereas gainsin maximal strength and power output were similar across trainingmodalities",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",22,No,missed relative p
4/19/21 5:01,4/19/21 5:04,Joe Warne,JSAMS,Chambers,10.1016/j.jsams.2019.01.001,Automatic detection of one-on-one tackles and ruck events using microtechnology in rugby union,Biomechanics,No,Yes,1,Full support,"It was hypothesised that using the accelerometer,magnetometer and gyroscope data provided, an algorithm couldbe developed to automate detection of tackles and rucks in rugbyunion",Results demonstrate thatruck and tackle events can be correctly detected when applyinga specifically-designed algorithm to microtechnology data dur-ing international match-play.,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",12,No,
4/12/21 13:57,4/12/21 14:02,Joe Warne,JSAMS,Fuchs,10.1016/j.jsams.2019.01.002,Movement characteristics of volleyball spike jump performance in females,Biomechanics,No,Yes,1,Partial support,A sufficient number of correla-tions to reliably (R2&gt; 0.7) predict jump height and ball velocity washypothesised.,UNCLEAR,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",15,No,
4/16/21 8:37,4/16/21 8:42,Joe Warne,JSAMS,Carson,10.1016/j.jsams.2019.01.003,Associations between meeting the Canadian 24-Hour Movement Guidelines for the Early Years and behavioral and emotional problems among 3-year-olds,Motor learning/control/behavior,No,Yes,2,Full support,We hypothesized that children meeting more recom-mendations within the guidelines would have fewer behavioral andemotional problems,Children meeting more recommendationswithin the guidelines had lower behavioral and emotional prob-lems as measured by the CBCL.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",539,No,2 hypothesis but in one sentence
4/19/21 8:35,4/19/21 8:42,Joe Warne,JSAMS,Northey,10.1016/j.jsams.2019.01.004,Can the intensity of physical activity be accurately measured in older adults using questionnaires?,Epidemiology,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",169,No,
4/19/21 6:54,4/19/21 8:22,Joe Warne,JSAMS,Renoux,10.1016/j.jsams.2019.01.007,Ultrasound-detected connective tissue involvement in acute muscle injuries in elite athletes and return to play: The French National Institute of Sports (INSEP) study,Applied exercise physiology (human),No,Yes,2,Partial support,We tested the hypothesis thatmuscle injuries exhibiting connective tissue involvement are asso-ciated with longer recovery times when compared to those withoutsuch involvement,"Furthermore, considering only thetype of injury, we found that recovery times were longer for athletesexhibiting C injuries in comparison with those having M injuries ingeneral. However, when specifically comparing the same gradesfrom different types of injury (2M vs. 2C and 3M vs. 3C), no signifi-cant differences were found in the time needed to RTP.",No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",70,No,ES - kappa? Are we only interested in ES for the main analysis?? For any mention of ES?
4/7/21 8:07,4/7/21 8:11,Joe Warne,JSAMS,Miles,10.1016/j.jsams.2019.01.008,Sleep practices implemented by team sport coaches and sports science support staff: A potential avenue to improve athlete sleep?,Other,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",86,No,
4/19/21 4:39,4/19/21 4:44,Joe Warne,JSAMS,Duhig,10.1016/j.jsams.2019.01.010,"Effect of concentric and eccentric hamstring training on sprint recovery, strength and muscle architecture in inexperienced athletes",Sport performance,No,Yes,1,Not supported,"We hypothesised that adaptationsinduced by eccentric training would, in comparison with concen-tric training, result in a better maintenance of sprint performancebetween sessions and reduced markers of muscle damage (passivehamstring torques, perceived muscle soreness and venous crea-tine kinase levels (CK))","Contrary to our hypothesisand despite significant between- group differences in BFLHfasciclelengths and PA before sprint session 1, there were no between-group differences for sprint performance decrements or markersof muscle damage",Yes,No,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .10,"Yes (e.g., total and group sample sizes provided)",30,No,
4/12/21 14:21,4/12/21 14:25,Joe Warne,JSAMS,McIlvenna,10.1016/j.jsams.2019.01.011,Lower limb ischemic preconditioning combined with dietary nitrate supplementation does not influence time-trial performance in well-trained cyclists,Applied exercise physiology (human),No,Yes,1,Not supported,"We hypothesized that IPCcombined with dietary NO3−supplementation would result in acumulative rise in plasma NO2−and improve muscle oxygenation,·VO2kinetics, and exercise performance compared to a control orIPC alone.","In contrast to our hypothesis, IPCcombined with NO3−supplementation increased the availabilityof plasma [NO2−] from baseline but did not improve·VO2kinet-ics or muscle oxygenation during submaximal exercise or enhancecycling time-trial performance.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",10,No,
4/19/21 4:15,4/19/21 4:19,Joe Warne,JSAMS,Diffendaffer,10.1016/j.jsams.2019.01.012,The influence of mound height on baseball movement and pitching biomechanics,Biomechanics,No,Yes,3,Not supported,"moundheight would affect the pitcher’s (1) ball movement (e.g., velocity,spin and break)","hypothesis that ball movement (velocity, spin, and break)would vary with mound height was not supported by the results.",No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",20,No,
4/9/21 9:21,4/9/21 9:25,Joe Warne,JSAMS,Lulinska-Kuklik,10.1016/j.jsams.2019.01.014,"Are MMP3, MMP8 and TIMP2 gene variants associated with anterior cruciate ligament rupture susceptibility?",Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",421,Yes,OR included ES
4/9/21 9:25,4/9/21 9:49,Joe Warne,JSAMS,Immler,10.1016/j.jsams.2019.01.015,Individual flexion stiffness of ski boots,Biomechanics,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",135,No,135 was the sample used for the primary analysis
4/12/21 14:16,4/12/21 14:20,Joe Warne,JSAMS,Paing,10.1016/j.jsams.2019.01.017,Dose-response between frequency of breaks in sedentary time and glucose control in type 2 diabetes: A proof of concept study,Clinical research,No,No,,,,,No,Yes,No,,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",12,Yes,
4/7/21 6:29,4/7/21 6:38,Joe Warne,JSAMS,Warren,10.1016/j.jsams.2019.01.018,Injury profiles in elite women’s T20 cricket,Epidemiology,No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",171,No,
3/4/21 7:38,3/4/21 7:43,Joe Warne,JSAMS,Gardner,10.1016/j.jsams.2019.02.003,National Rugby League match scheduling and rate of concussion,Epidemiology,No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",402,No,
4/19/21 6:46,4/19/21 6:54,Joe Warne,JSAMS,McIntosh,10.1016/j.jsams.2019.02.004,An assessment of the utility and functionality of wearable head impact sensors in Australian Football,Biomechanics,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",82?,No,only used sample size from the real participants and not the lab modelling
4/12/21 14:02,4/12/21 14:06,Joe Warne,JSAMS,Noor,10.1016/j.jsams.2019.02.006,Transitioning from club to national teams: Training and match load profiles of international footballers,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",35,No,
4/6/21 10:23,4/6/21 10:37,Joe Warne,JSAMS,Kariippanon,10.1016/j.jsams.2019.02.007,Flexible learning spaces reduce sedentary time in adolescents,Other,No,Yes,4,Full support,"It was hypothesisedthat adolescent students in flexible learning spaces would demon-strate, (i) reduced overall sitting time,",Students sat significantly less in FLS,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",191,No,"4 hypothesis seperated by I,ii,  iii etc"
3/1/21 9:14,3/1/21 9:20,Joe Warne,JSAMS,Howe,10.1016/j.jsams.2019.02.008,Emotional intelligence and mood states impact on the stress response to a treadmill ultramarathon,Sport/exercise psychology,No,Yes,1,Not supported,it is hypothesised thatultramarathon runners with higher trait EI should display less of acortisol response compared to those with lower trait EI.,Con-trasting with the hypothesis and previous research21participantswith a higher trait EI displayed greater post-trial cortisol responseswhich may suggest the runners are able to push themselves to theirphysical limits and are better equipped at handling the emotionsthat accompany physical stress during a treadmill ultramarathon.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .10,"Yes (e.g., total and group sample sizes provided)",12,No,
3/1/21 8:45,3/1/21 9:04,Joe Warne,JSAMS,Davis,10.1016/j.jsams.2019.03.001,Mid-flight trunk flexion and extension altered segment and lower extremity joint movements and subsequent landing mechanics,Biomechanics,No,Yes,4,Full support,"It was hypothesized that both men andwomen would move their trunk COM backward and their pelvisand legs COM forward when they reached backward mid-flight. Inaddition, the hip and knee joints would be positioned more ante-riorly to the whole-body COM mid-flight and at initial contact oflanding for the reaching backward condition","participantsmoved the upper body COM in the posterior direction and the pelvisCOM, legs COM, and the hip joint in the anterior direction from take-off to initial landing for the Backward condition",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",41,Yes,
3/2/21 9:29,3/2/21 9:36,Joe Warne,JSAMS,Jones,10.1016/j.jsams.2019.03.004,The prevalence of hand and wrist osteoarthritis in elite former cricket and rugby union players,Epidemiology,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",267,No,
4/6/21 10:41,4/6/21 10:48,Joe Warne,JSAMS,Olds,10.1016/j.jsams.2019.03.006,A source of systematic bias in self-reported physical activity: The cutpoint bias hypothesis,Other,No,No,,,,,Yes,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",2210,No,ICC as ES
3/2/21 10:03,3/2/21 10:15,Joe Warne,JSAMS,Doering,10.1016/j.jsams.2019.03.009,Repeated muscle glycogen supercompensation with four days’ recovery between exhaustive exercise,Applied exercise physiology (human),No,Yes,1,Full support,We hypothesised that a 4-day duration of higher total CHO intake between trials would augment the capacity for glycogen storage enabling repeated muscle glycogen supercompensation and enhanced performance.,The main findings of this study were that: (1) repeated muscle glycogen supercompensation was achieved with consecutive 4 d periods of high CHO feeding; 3) successive glycogen supercompensation was accompanied by a large increase in exercise work capacity on each occasion.,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",7,No,
4/14/21 8:12,4/14/21 8:17,Joe Warne,JSAMS,Cassel,10.1016/j.jsams.2019.03.011,Achilles tendon morphology assessed using image based spatial frequency analysis is altered among healthy elite adolescent athletes compared to recreationally active controls,Applied exercise physiology (human),No,Yes,1,Not supported,It ishypothesized that adolescent athletes from sports with high andrepetitive loading of the lower extremity (i.e. ball sport) presenthigher AT density and organization than athletes from other sportsas well as recreationally active controls indicated by changes inspatial frequency parameter values.,"Contrary to the hypothesis, adolescent athletesfrom sports disciplines with high and repetitive loading of thelower extremity (i.e. ball sport) did not present alterations in spatialfrequency parameters compared to athletes from other sport dis-ciplines. Instead, controls had higher values in some parameters atboth tendon sites, suggesting higher fiber density and organizationin control participants",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",369,No,ICC as ES
4/19/21 4:19,4/19/21 4:24,Joe Warne,JSAMS,Kittel,10.1016/j.jsams.2019.03.012,Using 360◦ virtual reality as a decision-making assessment tool in sport,Motor learning/control/behavior,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",28,No,
4/7/21 6:43,4/7/21 7:58,Joe Warne,JSAMS,Pumpa,10.1016/j.jsams.2019.03.013,A novel role of probiotics in improving host defence of elite rugby union athlete: A double blind randomised controlled trial,Clinical research,No,No,,,,,No,Yes,Yes,ACTRN12616000555459,No,,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",19,No,
4/9/21 9:08,4/9/21 9:17,Joe Warne,JSAMS,Ihalainen,10.1016/j.jsams.2019.04.002,Changes in inflammation markers after a 10-week high-intensity combined strength and endurance training block in women: The effect of hormonal contraceptive use,Applied exercise physiology (human),No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",18,No,
4/8/21 7:16,4/8/21 7:23,Joe Warne,JSAMS,Vernillo,10.1016/j.jsams.2019.04.003,Energetically optimal stride frequency is maintained with fatigue in trained ultramarathon runners,Biomechanics,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",15,No,
4/8/21 8:04,4/8/21 10:00,Joe Warne,JSAMS,Keohane,10.1016/j.jsams.2019.04.004,Four men in a boat: Ultra-endurance exercise alters the gut microbiome,Applied exercise physiology (human),No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",4,No,
4/16/21 8:46,4/16/21 8:51,Joe Warne,JSAMS,Sayers,10.1016/j.jsams.2019.04.005,The influence of bowling velocity on movement variability in experienced older aged lawn bowlers,Biomechanics,No,Yes,1,Not supported,It was predicted that the more experienced play-ers would exhibit more variability in these variables throughoutthe backswing phase of the delivery while also having a high levelof consistency in the orientation of the bowl at the point of release(the most crucial point in the bowling action),"However, par-ticipants in this study had very consistent bowl positions at bothBackswing and Release points during the Draw deliveries (i.e. smallmean SD values), with the slightly greater anteroposterior meanSD values at Release probably being a reflection of the concomitantslight increases in stride length.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",25,No,
4/16/21 8:33,4/16/21 8:37,Joe Warne,JSAMS,Lovell,10.1016/j.jsams.2019.04.007,Biological maturation and match running performance: A national football (soccer) federation perspective,Sport performance,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .10,"Yes (e.g., total and group sample sizes provided)",278,No,1m/min as ES? Or % in discussion
4/14/21 6:49,4/14/21 6:54,Joe Warne,JSAMS,Castro-Pinero,10.1016/j.jsams.2019.04.008,Muscle strength field-based tests to identify European adolescents at risk of metabolic syndrome: The HELENA study,Other,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",969,No,
4/8/21 7:27,4/8/21 7:31,Joe Warne,JSAMS,Chalmers,10.1016/j.jsams.2019.04.009,Brief in-play cooling breaks reduce thermal strain during football in hot conditions,"Environmental physiology (heat, cold, & altitude)",No,Yes,1,Full support,We hypothesisedthat all three strategies would result in an attenuation of the coretemperature rise in comparison to REG,"In support of our hypothesis, the COOLwater, COOLtowel, andHTextendedtrials attenuated thermal (Trec) strain in comparison toa REG trial.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .05,"Yes (e.g., total and group sample sizes provided)",12,No,
3/3/21 6:10,3/3/21 6:19,Joe Warne,JSAMS,Omassoli,10.1016/j.jsams.2019.04.010,Variation in renal responses to exercise in the heat with progressive acclimatisation,"Environmental physiology (heat, cold, & altitude)",No,Yes,1,Partial support,"we hypothesized thatAKI from exercise in the heat would associate with elevated lev-els of these neurohumoral and inflammatory markers, relative tobouts with no AKI (nAKI).","Our results show that AKI is prevalent in unacclimatisedvolunteers performing standardized bouts of exercise-heat stressat baseline, but is almost entirely absent after the first week of HAhas been achieved.",No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",20,No,
4/19/21 4:12,4/19/21 4:15,Joe Warne,JSAMS,Sanders,10.1016/j.jsams.2019.04.012,Passive range of motion of the hips and shoulders and their relationship with ball spin rate in elite finger spin bowlers,Biomechanics,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",16,No,
3/25/21 9:45,3/25/21 9:50,Joe Warne,JSAMS,Krusche,10.1016/j.jsams.2019.04.013,Short- and middle-term high-altitude exposure does not affect visual acuity and contrast sensitivity of healthy young people,"Environmental physiology (heat, cold, & altitude)",No,No,,,,,No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p <.05,"Yes (e.g., total and group sample sizes provided)",10,No,
4/5/21 2:38,4/5/21 2:44,Joe Warne,JSAMS,Menz,10.1016/j.jsams.2019.04.014,The use of medication and alcohol in recreational downhill skiers:Results of a survey including 816 subjects in Tyrol,Other,No,Yes,1,Full support,"We expected arelatively high prevalence of concomitant use of alcohol and med-ication, especially in older skiers.",The results indicate a high preva-lence of concomitant alcohol and medication use.,No,No,No,,No,,No,No,Yes,Yes,Yes,"Relative (e.g., p < .05)",p < .01,"Yes (e.g., total and group sample sizes provided)",816,No,
3/24/21 3:58,3/24/21 4:09,Joe Warne,JSAMS,Willis,10.1016/j.jsams.2019.05.001,Vascular and oxygenation responses of local ischemia and systemic hypoxia during arm cycling repeated sprints,Applied exercise physiology (human),No,Yes,3,Full support,"that repeated sprint armcycling performance would have greater performance impairmentwith systemic hypoxia, BFR, and the combination due to limitedconvective oxygen delivery and greater vascular resistance","(1) arm cycling performanceis heavily impaired by systemic hypoxia conditions (number ofsprints and total work) mainly due to decreased convective oxy-gen delivery (SpO2, V.O2);",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",16,No,
4/19/21 4:03,4/19/21 4:12,Joe Warne,JSAMS,Chan,10.1016/j.jsams.2019.05.002,The A + FMS cluster randomized controlled trial: An assessment-based intervention on fundamental movement skills and psychosocial outcomes in primary schoolchildren,Motor learning/control/behavior,No,Yes,1,Partial support,"We hypothe-sised that application of the principles of formative assessmentin primary PE would help improve students’ FMS competence,perceived physical competence, perceived movement skill com-petence, perceived teacher support, and PE enjoyment amongprimary schoolchildren.","The school-based A + FMS intervention was effective inincreasing children’s FMS proficiency and perceptions of teachersupport, but not their perceived competence or enjoyment of PE",Yes,Yes,Yes,CUHK CCRB00479,No,,No,Yes,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p < .01,"Yes (e.g., total and group sample sizes provided)",276,Yes,
4/9/21 9:17,4/9/21 9:21,Joe Warne,JSAMS,Cust,10.1016/j.jsams.2019.05.004,The relationship of team and individual athlete performances on match quarter outcome in elite women’s Australian Rules football,Sport performance,No,No,,,,,No,No,No,,No,,No,No,No,,,,,No (sample size(s) unclear/unreported),,No,
4/9/21 9:49,4/9/21 10:21,Joe Warne,JSAMS,Kosik,10.1016/j.jsams.2019.05.005,Decreased dynamic balance and dorsiflexion range of motion in young and middle-aged adults with chronic ankle instability,Biomechanics,No,Yes,2,Partial support,We hypothesized middle-aged participants would have decreased dynamic postural control and DF-ROM compared to the younger-aged adults and participants with CAI will have decreased dynamic postural control compared to the coper and healthy- control groups.,We found participants with CAI had less DF-ROM and worse dynamic balance compared to the healthy- control group regardless of age........In this study we found middle-aged adults performed worse on all three directions of the SEBT relative to young adults. ,Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",157,No,1 sentence with 2 hypothesis
4/7/21 6:38,4/7/21 6:43,Joe Warne,JSAMS,dutton,10.1016/j.jsams.2019.05.006,"Incidence and impact of time loss and non-time-loss shoulder injury in elite South African cricketers: A one-season, prospective cohort study",Epidemiology,No,No,,,,,Yes,No,No,,No,,No,No,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",106,Yes,
3/2/21 9:36,3/2/21 9:43,Joe Warne,JSAMS,Morente-Sanchez,10.1016/j.jsams.2019.05.010,"Attitudes, beliefs and knowledge related to doping in different categories of football players",Sport/exercise psychology,No,Yes,1,Partial support,"the hypothe- sis was that this sample of footballers would not be tolerant to doping,16 although their beliefs and knowledge about doping would be improvable.","The present study suggested that, in general, the surveyed Span- ish football players were not tolerant of doping. However, the AMA and U18 groups were somewhat more permissive towards the use of banned substances than the other samples analyzed, while the ELI group was the least lenient one.",Yes,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.05,"Yes (e.g., total and group sample sizes provided)",1324,No,
4/9/21 10:22,4/9/21 16:30,Joe Warne,JSAMS,Holliday,10.1016/j.jsams.2019.05.011,The effects of relative cycling intensity on saddle pressure indexes,Biomechanics,No,Yes,1,Partial support,It was hypothesised that the mean saddle pressure as well as the area of loading would increase with the increase in intensity.,"We observed a progressive increase of the loaded area with increas- ing intensity and this occurred in all three of the saddle zones. In addition, there was a decrease in mean total force with increas- ing intensity and an increase in CoP movement with increasing intensity. Mean pressure remained unchanged",No,No,No,,No,,No,No,Yes,Yes,Yes,A mix: some exact and relative p-value(s),p <.01,"Yes (e.g., total and group sample sizes provided)",17,No,
4/8/21 7:23,4/8/21 7:27,Joe Warne,JSAMS,Perera,10.1016/j.jsams.2019.05.013,"The incidence, prevalence, nature, severity and mechanisms of injury in elite female cricketers: A prospective cohort study",Epidemiology,No,No,,,,,No,No,No,,No,,No,No,No,,,,,"Yes (e.g., total and group sample sizes provided)",121,No,
4/5/21 2:50,4/5/21 3:06,Joe Warne,JSAMS,Petrone,10.1016/j.jsams.2019.05.015,"Feasibility of using a novel instrumented human head surrogateto measure helmet, head and brain kinematics and intracranial pressureduring multidirectional impact tests",Biomechanics,No,No,,,,,No,No,No,,No,,No,No,No,,,,,No (sample size(s) unclear/unreported),,No,
4/19/21 8:50,4/19/21 8:54,Joe Warne,JSAMS,Swartz,10.1016/j.jsams.2019.05.018,A helmetless-tackling intervention in American football for decreasing head impact exposure: A randomized controlled trial,Motor learning/control/behavior,No,Yes,1,Full support,that secondary school agedAmerican football players who regularly and progressively prac-tice tackling and blocking skills without a helmet will experiencefewer head impacts compared to controls.,Our most importantfinding was that players participating in the helmetless tacklingand blocking intervention experienced 26–33% fewer game relatedImpAE at two identical time points across both seasons comparedto the control. Intervention,Yes,Yes,Yes,#NCT02519478,Yes,No,No,Yes,Yes,Yes,Yes,"Exact (e.g., p = .049)",,"Yes (e.g., total and group sample sizes provided)",115,Yes,
