"","id","journal","author","doi","title","sci_cat","replic","hypo_tested","num_hyp","support","hyp1","hyp2","effect_size","clin_trial","prereg","prereg_link","data_state","open_data","animal","rct","sig_level","sig_test","pval_sig","pval_type","rel_pval","sample_info","n","n_just","team_leader_notes","a_doi","di_sup"
"221","Joe_Warne","JSAMS","Horwath","10.1016/j.jsams.2018.12.017","Isokinetic resistance training combined with eccentric overload improves athletic performance and induces muscle hypertrophy in young ice hockey players","Sport performance","No","Yes",1,"Partial support","We hypothesizedthat multiple-joint isokinetic RT and eccentric overload would elicitgreater increases in strength, power and muscle hypertrophy com-pared to traditional RT","The major finding presented herein was that the combination ofisokinetic RT and eccentric overload induced greater muscle hyper-trophy compared to traditional RT. The results also show that thistype of training improves drop jump performance, whereas gainsin maximal strength and power output were similar across trainingmodalities","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",22,"No","missed relative p","horwath_10.1016/j.jsams.2018.12.017","Y"
"222","Joe_Warne","JSAMS","Chambers","10.1016/j.jsams.2019.01.001","Automatic detection of one-on-one tackles and ruck events using microtechnology in rugby union","Biomechanics","No","Yes",1,"Full support","It was hypothesised that using the accelerometer,magnetometer and gyroscope data provided, an algorithm couldbe developed to automate detection of tackles and rucks in rugbyunion","Results demonstrate thatruck and tackle events can be correctly detected when applyinga specifically-designed algorithm to microtechnology data dur-ing international match-play.","No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",12,"No",NA,"chambers_10.1016/j.jsams.2019.01.001","Y"
"223","Joe_Warne","JSAMS","Fuchs","10.1016/j.jsams.2019.01.002","Movement characteristics of volleyball spike jump performance in females","Biomechanics","No","Yes",1,"Partial support","A sufficient number of correla-tions to reliably (R2&gt; 0.7) predict jump height and ball velocity washypothesised.","UNCLEAR","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",15,"No",NA,"fuchs_10.1016/j.jsams.2019.01.002","Y"
"224","Joe_Warne","JSAMS","Carson","10.1016/j.jsams.2019.01.003","Associations between meeting the Canadian 24-Hour Movement Guidelines for the Early Years and behavioral and emotional problems among 3-year-olds","Motor learning/control/behavior","No","Yes",2,"Full support","We hypothesized that children meeting more recom-mendations within the guidelines would have fewer behavioral andemotional problems","Children meeting more recommendationswithin the guidelines had lower behavioral and emotional prob-lems as measured by the CBCL.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",539,"No","2 hypothesis but in one sentence","carson_10.1016/j.jsams.2019.01.003","Y"
"225","Joe_Warne","JSAMS","Northey","10.1016/j.jsams.2019.01.004","Can the intensity of physical activity be accurately measured in older adults using questionnaires?","Epidemiology","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",169,"No",NA,"northey_10.1016/j.jsams.2019.01.004",NA
"226","Joe_Warne","JSAMS","Renoux","10.1016/j.jsams.2019.01.007","Ultrasound-detected connective tissue involvement in acute muscle injuries in elite athletes and return to play: The French National Institute of Sports (INSEP) study","Applied exercise physiology (human)","No","Yes",2,"Partial support","We tested the hypothesis thatmuscle injuries exhibiting connective tissue involvement are asso-ciated with longer recovery times when compared to those withoutsuch involvement","Furthermore, considering only thetype of injury, we found that recovery times were longer for athletesexhibiting C injuries in comparison with those having M injuries ingeneral. However, when specifically comparing the same gradesfrom different types of injury (2M vs. 2C and 3M vs. 3C), no signifi-cant differences were found in the time needed to RTP.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .01","Yes (e.g., total and group sample sizes provided)",70,"No","ES - kappa? Are we only interested in ES for the main analysis?? For any mention of ES?","renoux_10.1016/j.jsams.2019.01.007","Y"
"227","Joe_Warne","JSAMS","Miles","10.1016/j.jsams.2019.01.008","Sleep practices implemented by team sport coaches and sports science support staff: A potential avenue to improve athlete sleep?","Other","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",86,"No",NA,"miles_10.1016/j.jsams.2019.01.008",NA
"228","Joe_Warne","JSAMS","Duhig","10.1016/j.jsams.2019.01.010","Effect of concentric and eccentric hamstring training on sprint recovery, strength and muscle architecture in inexperienced athletes","Sport performance","No","Yes",1,"Not supported","We hypothesised that adaptationsinduced by eccentric training would, in comparison with concen-tric training, result in a better maintenance of sprint performancebetween sessions and reduced markers of muscle damage (passivehamstring torques, perceived muscle soreness and venous crea-tine kinase levels (CK))","Contrary to our hypothesisand despite significant between- group differences in BFLHfasciclelengths and PA before sprint session 1, there were no between-group differences for sprint performance decrements or markersof muscle damage","Yes","No","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .10","Yes (e.g., total and group sample sizes provided)",30,"No",NA,"duhig_10.1016/j.jsams.2019.01.010","N"
"229","Joe_Warne","JSAMS","McIlvenna","10.1016/j.jsams.2019.01.011","Lower limb ischemic preconditioning combined with dietary nitrate supplementation does not influence time-trial performance in well-trained cyclists","Applied exercise physiology (human)","No","Yes",1,"Not supported","We hypothesized that IPCcombined with dietary NO3−supplementation would result in acumulative rise in plasma NO2−and improve muscle oxygenation,·VO2kinetics, and exercise performance compared to a control orIPC alone.","In contrast to our hypothesis, IPCcombined with NO3−supplementation increased the availabilityof plasma [NO2−] from baseline but did not improve·VO2kinet-ics or muscle oxygenation during submaximal exercise or enhancecycling time-trial performance.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",10,"No",NA,"mcilvenna_10.1016/j.jsams.2019.01.011","N"
"230","Joe_Warne","JSAMS","Diffendaffer","10.1016/j.jsams.2019.01.012","The influence of mound height on baseball movement and pitching biomechanics","Biomechanics","No","Yes",3,"Not supported","moundheight would affect the pitcher’s (1) ball movement (e.g., velocity,spin and break)","hypothesis that ball movement (velocity, spin, and break)would vary with mound height was not supported by the results.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",20,"No",NA,"diffendaffer_10.1016/j.jsams.2019.01.012","N"
"231","Joe_Warne","JSAMS","Lulinska-Kuklik","10.1016/j.jsams.2019.01.014","Are MMP3, MMP8 and TIMP2 gene variants associated with anterior cruciate ligament rupture susceptibility?","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",421,"Yes","OR included ES","lulinska-kuklik_10.1016/j.jsams.2019.01.014",NA
"232","Joe_Warne","JSAMS","Immler","10.1016/j.jsams.2019.01.015","Individual flexion stiffness of ski boots","Biomechanics","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",135,"No","135 was the sample used for the primary analysis","immler_10.1016/j.jsams.2019.01.015",NA
"233","Joe_Warne","JSAMS","Paing","10.1016/j.jsams.2019.01.017","Dose-response between frequency of breaks in sedentary time and glucose control in type 2 diabetes: A proof of concept study","Clinical research","No","No",NA,NA,NA,NA,"No","Yes","No",NA,"No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",12,"Yes",NA,"paing_10.1016/j.jsams.2019.01.017",NA
"234","Joe_Warne","JSAMS","Warren","10.1016/j.jsams.2019.01.018","Injury profiles in elite women’s T20 cricket","Epidemiology","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",171,"No",NA,"warren_10.1016/j.jsams.2019.01.018",NA
"235","Joe_Warne","JSAMS","Gardner","10.1016/j.jsams.2019.02.003","National Rugby League match scheduling and rate of concussion","Epidemiology","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",402,"No",NA,"gardner_10.1016/j.jsams.2019.02.003",NA
"236","Joe_Warne","JSAMS","McIntosh","10.1016/j.jsams.2019.02.004","An assessment of the utility and functionality of wearable head impact sensors in Australian Football","Biomechanics","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Relative (e.g., p < .05)","p <.05","Yes (e.g., total and group sample sizes provided)",NA,"No","only used sample size from the real participants and not the lab modelling","mcintosh_10.1016/j.jsams.2019.02.004",NA
"237","Joe_Warne","JSAMS","Noor","10.1016/j.jsams.2019.02.006","Transitioning from club to national teams: Training and match load profiles of international footballers","Sport performance","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",35,"No",NA,"noor_10.1016/j.jsams.2019.02.006",NA
"238","Joe_Warne","JSAMS","Kariippanon","10.1016/j.jsams.2019.02.007","Flexible learning spaces reduce sedentary time in adolescents","Other","No","Yes",4,"Full support","It was hypothesisedthat adolescent students in flexible learning spaces would demon-strate, (i) reduced overall sitting time,","Students sat significantly less in FLS","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",191,"No","4 hypothesis seperated by I,ii,  iii etc","kariippanon_10.1016/j.jsams.2019.02.007","Y"
"239","Joe_Warne","JSAMS","Howe","10.1016/j.jsams.2019.02.008","Emotional intelligence and mood states impact on the stress response to a treadmill ultramarathon","Sport/exercise psychology","No","Yes",1,"Not supported","it is hypothesised thatultramarathon runners with higher trait EI should display less of acortisol response compared to those with lower trait EI.","Con-trasting with the hypothesis and previous research21participantswith a higher trait EI displayed greater post-trial cortisol responseswhich may suggest the runners are able to push themselves to theirphysical limits and are better equipped at handling the emotionsthat accompany physical stress during a treadmill ultramarathon.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .10","Yes (e.g., total and group sample sizes provided)",12,"No",NA,"howe_10.1016/j.jsams.2019.02.008","N"
"240","Joe_Warne","JSAMS","Davis","10.1016/j.jsams.2019.03.001","Mid-flight trunk flexion and extension altered segment and lower extremity joint movements and subsequent landing mechanics","Biomechanics","No","Yes",4,"Full support","It was hypothesized that both men andwomen would move their trunk COM backward and their pelvisand legs COM forward when they reached backward mid-flight. Inaddition, the hip and knee joints would be positioned more ante-riorly to the whole-body COM mid-flight and at initial contact oflanding for the reaching backward condition","participantsmoved the upper body COM in the posterior direction and the pelvisCOM, legs COM, and the hip joint in the anterior direction from take-off to initial landing for the Backward condition","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",41,"Yes",NA,"davis_10.1016/j.jsams.2019.03.001","Y"
"241","Joe_Warne","JSAMS","Jones","10.1016/j.jsams.2019.03.004","The prevalence of hand and wrist osteoarthritis in elite former cricket and rugby union players","Epidemiology","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",267,"No",NA,"jones_10.1016/j.jsams.2019.03.004",NA
"242","Joe_Warne","JSAMS","Olds","10.1016/j.jsams.2019.03.006","A source of systematic bias in self-reported physical activity: The cutpoint bias hypothesis","Other","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",2210,"No","ICC as ES","olds_10.1016/j.jsams.2019.03.006",NA
"243","Joe_Warne","JSAMS","Doering","10.1016/j.jsams.2019.03.009","Repeated muscle glycogen supercompensation with four days’ recovery between exhaustive exercise","Applied exercise physiology (human)","No","Yes",1,"Full support","We hypothesised that a 4-day duration of higher total CHO intake between trials would augment the capacity for glycogen storage enabling repeated muscle glycogen supercompensation and enhanced performance.","The main findings of this study were that: (1) repeated muscle glycogen supercompensation was achieved with consecutive 4 d periods of high CHO feeding; 3) successive glycogen supercompensation was accompanied by a large increase in exercise work capacity on each occasion.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",7,"No",NA,"doering_10.1016/j.jsams.2019.03.009","Y"
"244","Joe_Warne","JSAMS","Cassel","10.1016/j.jsams.2019.03.011","Achilles tendon morphology assessed using image based spatial frequency analysis is altered among healthy elite adolescent athletes compared to recreationally active controls","Applied exercise physiology (human)","No","Yes",1,"Not supported","It ishypothesized that adolescent athletes from sports with high andrepetitive loading of the lower extremity (i.e. ball sport) presenthigher AT density and organization than athletes from other sportsas well as recreationally active controls indicated by changes inspatial frequency parameter values.","Contrary to the hypothesis, adolescent athletesfrom sports disciplines with high and repetitive loading of thelower extremity (i.e. ball sport) did not present alterations in spatialfrequency parameters compared to athletes from other sport dis-ciplines. Instead, controls had higher values in some parameters atboth tendon sites, suggesting higher fiber density and organizationin control participants","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",369,"No","ICC as ES","cassel_10.1016/j.jsams.2019.03.011","N"
"245","Joe_Warne","JSAMS","Kittel","10.1016/j.jsams.2019.03.012","Using 360◦ virtual reality as a decision-making assessment tool in sport","Motor learning/control/behavior","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",28,"No",NA,"kittel_10.1016/j.jsams.2019.03.012",NA
"246","Joe_Warne","JSAMS","Pumpa","10.1016/j.jsams.2019.03.013","A novel role of probiotics in improving host defence of elite rugby union athlete: A double blind randomised controlled trial","Clinical research","No","No",NA,NA,NA,NA,"No","Yes","Yes","ACTRN12616000555459","No",NA,"No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",19,"No",NA,"pumpa_10.1016/j.jsams.2019.03.013",NA
"247","Joe_Warne","JSAMS","Ihalainen","10.1016/j.jsams.2019.04.002","Changes in inflammation markers after a 10-week high-intensity combined strength and endurance training block in women: The effect of hormonal contraceptive use","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",18,"No",NA,"ihalainen_10.1016/j.jsams.2019.04.002",NA
"248","Joe_Warne","JSAMS","Vernillo","10.1016/j.jsams.2019.04.003","Energetically optimal stride frequency is maintained with fatigue in trained ultramarathon runners","Biomechanics","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",15,"No",NA,"vernillo_10.1016/j.jsams.2019.04.003",NA
"249","Joe_Warne","JSAMS","Keohane","10.1016/j.jsams.2019.04.004","Four men in a boat: Ultra-endurance exercise alters the gut microbiome","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",4,"No",NA,"keohane_10.1016/j.jsams.2019.04.004",NA
"250","Joe_Warne","JSAMS","Sayers","10.1016/j.jsams.2019.04.005","The influence of bowling velocity on movement variability in experienced older aged lawn bowlers","Biomechanics","No","Yes",1,"Not supported","It was predicted that the more experienced play-ers would exhibit more variability in these variables throughoutthe backswing phase of the delivery while also having a high levelof consistency in the orientation of the bowl at the point of release(the most crucial point in the bowling action)","However, par-ticipants in this study had very consistent bowl positions at bothBackswing and Release points during the Draw deliveries (i.e. smallmean SD values), with the slightly greater anteroposterior meanSD values at Release probably being a reflection of the concomitantslight increases in stride length.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",25,"No",NA,"sayers_10.1016/j.jsams.2019.04.005","N"
"251","Joe_Warne","JSAMS","Lovell","10.1016/j.jsams.2019.04.007","Biological maturation and match running performance: A national football (soccer) federation perspective","Sport performance","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .10","Yes (e.g., total and group sample sizes provided)",278,"No","1m/min as ES? Or % in discussion","lovell_10.1016/j.jsams.2019.04.007",NA
"252","Joe_Warne","JSAMS","Castro-Pinero","10.1016/j.jsams.2019.04.008","Muscle strength field-based tests to identify European adolescents at risk of metabolic syndrome: The HELENA study","Other","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Relative (e.g., p < .05)","p <.05","Yes (e.g., total and group sample sizes provided)",969,"No",NA,"castro-pinero_10.1016/j.jsams.2019.04.008",NA
"253","Joe_Warne","JSAMS","Chalmers","10.1016/j.jsams.2019.04.009","Brief in-play cooling breaks reduce thermal strain during football in hot conditions","Environmental physiology (heat, cold, & altitude)","No","Yes",1,"Full support","We hypothesisedthat all three strategies would result in an attenuation of the coretemperature rise in comparison to REG","In support of our hypothesis, the COOLwater, COOLtowel, andHTextendedtrials attenuated thermal (Trec) strain in comparison toa REG trial.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .05","Yes (e.g., total and group sample sizes provided)",12,"No",NA,"chalmers_10.1016/j.jsams.2019.04.009","Y"
"254","Joe_Warne","JSAMS","Omassoli","10.1016/j.jsams.2019.04.010","Variation in renal responses to exercise in the heat with progressive acclimatisation","Environmental physiology (heat, cold, & altitude)","No","Yes",1,"Partial support","we hypothesized thatAKI from exercise in the heat would associate with elevated lev-els of these neurohumoral and inflammatory markers, relative tobouts with no AKI (nAKI).","Our results show that AKI is prevalent in unacclimatisedvolunteers performing standardized bouts of exercise-heat stressat baseline, but is almost entirely absent after the first week of HAhas been achieved.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",20,"No",NA,"omassoli_10.1016/j.jsams.2019.04.010","Y"
"255","Joe_Warne","JSAMS","Sanders","10.1016/j.jsams.2019.04.012","Passive range of motion of the hips and shoulders and their relationship with ball spin rate in elite finger spin bowlers","Biomechanics","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",16,"No",NA,"sanders_10.1016/j.jsams.2019.04.012",NA
"256","Joe_Warne","JSAMS","Krusche","10.1016/j.jsams.2019.04.013","Short- and middle-term high-altitude exposure does not affect visual acuity and contrast sensitivity of healthy young people","Environmental physiology (heat, cold, & altitude)","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Relative (e.g., p < .05)","p <.05","Yes (e.g., total and group sample sizes provided)",10,"No",NA,"krusche_10.1016/j.jsams.2019.04.013",NA
"257","Joe_Warne","JSAMS","Menz","10.1016/j.jsams.2019.04.014","The use of medication and alcohol in recreational downhill skiers:Results of a survey including 816 subjects in Tyrol","Other","No","Yes",1,"Full support","We expected arelatively high prevalence of concomitant use of alcohol and med-ication, especially in older skiers.","The results indicate a high preva-lence of concomitant alcohol and medication use.","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Relative (e.g., p < .05)","p < .01","Yes (e.g., total and group sample sizes provided)",816,"No",NA,"menz_10.1016/j.jsams.2019.04.014","Y"
"258","Joe_Warne","JSAMS","Willis","10.1016/j.jsams.2019.05.001","Vascular and oxygenation responses of local ischemia and systemic hypoxia during arm cycling repeated sprints","Applied exercise physiology (human)","No","Yes",3,"Full support","that repeated sprint armcycling performance would have greater performance impairmentwith systemic hypoxia, BFR, and the combination due to limitedconvective oxygen delivery and greater vascular resistance","(1) arm cycling performanceis heavily impaired by systemic hypoxia conditions (number ofsprints and total work) mainly due to decreased convective oxy-gen delivery (SpO2, V.O2);","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",16,"No",NA,"willis_10.1016/j.jsams.2019.05.001","Y"
"259","Joe_Warne","JSAMS","Chan","10.1016/j.jsams.2019.05.002","The A + FMS cluster randomized controlled trial: An assessment-based intervention on fundamental movement skills and psychosocial outcomes in primary schoolchildren","Motor learning/control/behavior","No","Yes",1,"Partial support","We hypothe-sised that application of the principles of formative assessmentin primary PE would help improve students’ FMS competence,perceived physical competence, perceived movement skill com-petence, perceived teacher support, and PE enjoyment amongprimary schoolchildren.","The school-based A + FMS intervention was effective inincreasing children’s FMS proficiency and perceptions of teachersupport, but not their perceived competence or enjoyment of PE","Yes","Yes","Yes","CUHK CCRB00479","No",NA,"No","Yes","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p < .01","Yes (e.g., total and group sample sizes provided)",276,"Yes",NA,"chan_10.1016/j.jsams.2019.05.002","Y"
"260","Joe_Warne","JSAMS","Cust","10.1016/j.jsams.2019.05.004","The relationship of team and individual athlete performances on match quarter outcome in elite women’s Australian Rules football","Sport performance","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"No (sample size(s) unclear/unreported)",NA,"No",NA,"cust_10.1016/j.jsams.2019.05.004",NA
"261","Joe_Warne","JSAMS","Kosik","10.1016/j.jsams.2019.05.005","Decreased dynamic balance and dorsiflexion range of motion in young and middle-aged adults with chronic ankle instability","Biomechanics","No","Yes",2,"Partial support","We hypothesized middle-aged participants would have decreased dynamic postural control and DF-ROM compared to the younger-aged adults and participants with CAI will have decreased dynamic postural control compared to the coper and healthy- control groups.","We found participants with CAI had less DF-ROM and worse dynamic balance compared to the healthy- control group regardless of age........In this study we found middle-aged adults performed worse on all three directions of the SEBT relative to young adults.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",157,"No","1 sentence with 2 hypothesis","kosik_10.1016/j.jsams.2019.05.005","Y"
"262","Joe_Warne","JSAMS","dutton","10.1016/j.jsams.2019.05.006","Incidence and impact of time loss and non-time-loss shoulder injury in elite South African cricketers: A one-season, prospective cohort study","Epidemiology","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",106,"Yes",NA,"dutton_10.1016/j.jsams.2019.05.006",NA
"263","Joe_Warne","JSAMS","Morente-Sanchez","10.1016/j.jsams.2019.05.010","Attitudes, beliefs and knowledge related to doping in different categories of football players","Sport/exercise psychology","No","Yes",1,"Partial support","the hypothe- sis was that this sample of footballers would not be tolerant to doping,16 although their beliefs and knowledge about doping would be improvable.","The present study suggested that, in general, the surveyed Span- ish football players were not tolerant of doping. However, the AMA and U18 groups were somewhat more permissive towards the use of banned substances than the other samples analyzed, while the ELI group was the least lenient one.","Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.05","Yes (e.g., total and group sample sizes provided)",1324,"No",NA,"morente-sanchez_10.1016/j.jsams.2019.05.010","Y"
"264","Joe_Warne","JSAMS","Holliday","10.1016/j.jsams.2019.05.011","The effects of relative cycling intensity on saddle pressure indexes","Biomechanics","No","Yes",1,"Partial support","It was hypothesised that the mean saddle pressure as well as the area of loading would increase with the increase in intensity.","We observed a progressive increase of the loaded area with increas- ing intensity and this occurred in all three of the saddle zones. In addition, there was a decrease in mean total force with increas- ing intensity and an increase in CoP movement with increasing intensity. Mean pressure remained unchanged","No","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","A mix: some exact and relative p-value(s)","p <.01","Yes (e.g., total and group sample sizes provided)",17,"No",NA,"holliday_10.1016/j.jsams.2019.05.011","Y"
"265","Joe_Warne","JSAMS","Perera","10.1016/j.jsams.2019.05.013","The incidence, prevalence, nature, severity and mechanisms of injury in elite female cricketers: A prospective cohort study","Epidemiology","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"Yes (e.g., total and group sample sizes provided)",121,"No",NA,"perera_10.1016/j.jsams.2019.05.013",NA
"266","Joe_Warne","JSAMS","Petrone","10.1016/j.jsams.2019.05.015","Feasibility of using a novel instrumented human head surrogateto measure helmet, head and brain kinematics and intracranial pressureduring multidirectional impact tests","Biomechanics","No","No",NA,NA,NA,NA,"No","No","No",NA,"No",NA,"No","No","No",NA,NA,NA,NA,"No (sample size(s) unclear/unreported)",NA,"No",NA,"petrone_10.1016/j.jsams.2019.05.015",NA
"267","Joe_Warne","JSAMS","Swartz","10.1016/j.jsams.2019.05.018","A helmetless-tackling intervention in American football for decreasing head impact exposure: A randomized controlled trial","Motor learning/control/behavior","No","Yes",1,"Full support","that secondary school agedAmerican football players who regularly and progressively prac-tice tackling and blocking skills without a helmet will experiencefewer head impacts compared to controls.","Our most importantfinding was that players participating in the helmetless tacklingand blocking intervention experienced 26–33% fewer game relatedImpAE at two identical time points across both seasons comparedto the control. Intervention","Yes","Yes","Yes","#NCT02519478","Yes","No","No","Yes","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",115,"Yes",NA,"swartz_10.1016/j.jsams.2019.05.018","Y"
"268","Joe_Warne","JSAMS","Schwab","10.1016/j.jsams.2019.05.019","Mechanisms of traumatic injury to the shoulder girdle in the Australian Football League","Biomechanics","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","No","Relative (e.g., p < .05)","p <.05","Yes (e.g., total and group sample sizes provided)",24,"No","ICC as ES","schwab_10.1016/j.jsams.2019.05.019",NA
"269","Joe_Warne","JSAMS","Nealon","10.1016/j.jsams.2019.05.020","MRI findings are associated with time to return to play in first class cricket fast bowlers with side strain in Australia and England","Clinical research","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",39,"No","39 scans, not players","nealon_10.1016/j.jsams.2019.05.020",NA
"270","Joe_Warne","JSAMS","Nie","10.1016/j.jsams.2019.05.021","Additional evidence supports association of common genetic variants in MMP3 and TIMP2 with increased risk of chronic Achilles tendinopathy susceptibility","Applied exercise physiology (human)","No","No",NA,NA,NA,NA,"Yes","No","No",NA,"No",NA,"No","No","Yes","Yes","Yes","Exact (e.g., p = .049)",NA,"Yes (e.g., total and group sample sizes provided)",3272,"No",NA,"nie_10.1016/j.jsams.2019.05.021",NA
